Filename,Width,Height,DPI Information
D:/Thesis/realism_data/Academicism\the painter's honeymoon.jpg,2550,2918,"(300, 300)"
D:/Thesis/realism_data/Academicism\the painter's studio.jpg,564,821,"(72, 72)"
D:/Thesis/realism_data/Academicism\the painter.jpg,610,800,"(72, 72)"
D:/Thesis/realism_data/Academicism\the palm leaf.jpg,1108,2000,"(600, 600)"
D:/Thesis/realism_data/Academicism\the pastoral recreation.jpg,1593,1104,"(300, 300)"
D:/Thesis/realism_data/Academicism\the pearl necklace.jpg,525,700,"(96, 96)"
D:/Thesis/realism_data/Academicism\the pearl.jpg,350,651,"(96, 96)"
"D:/Thesis/realism_data/Academicism\the pearls of aphrodite,.jpg",1470,3142,"(100.0, 100.0)"
D:/Thesis/realism_data/Academicism\the penitent magdalene.jpg,599,723,"(72, 72)"
D:/Thesis/realism_data/Academicism\the perfect shoe!.jpg,2978,3976,"(300, 300)"
D:/Thesis/realism_data/Academicism\the petition.jpg,1371,1999,"(72, 72)"
D:/Thesis/realism_data/Academicism\the philosopher.jpg,613,480,"(96, 96)"
D:/Thesis/realism_data/Academicism\the physicist hermann von helmholtz.jpg,1607,2299,"(72, 72)"
D:/Thesis/realism_data/Academicism\the pilgrims at the foot of the statue of saint peter in saint peter's church.jpg,1600,1111,"(72, 72)"
D:/Thesis/realism_data/Academicism\the players.jpg,2560,2031,"(96, 96)"
D:/Thesis/realism_data/Academicism\the plums.jpg,508,800,"(95.9866, 95.9866)"
D:/Thesis/realism_data/Academicism\the pomegranate seller.jpg,350,456,"(96, 96)"
D:/Thesis/realism_data/Academicism\the poplars.jpg,761,1000,"(72, 72)"
D:/Thesis/realism_data/Academicism\the portrait of a sergeant.jpg,1000,1158,"(300, 300)"
D:/Thesis/realism_data/Academicism\the pottery seller in old city cairo.jpg,1544,2000,"(72, 72)"
D:/Thesis/realism_data/Academicism\the prayer.jpg,1200,1432,"(400, 400)"
D:/Thesis/realism_data/Academicism\the preening peacock.jpg,1346,1750,"(200, 200)"
D:/Thesis/realism_data/Academicism\the pretty maid.jpg,341,600,"(96, 96)"
D:/Thesis/realism_data/Academicism\the priest's dinner.jpg,520,520,"(72, 72)"
D:/Thesis/realism_data/Academicism\the primers.jpg,2000,1561,"(0, 0)"
D:/Thesis/realism_data/Academicism\the prince of valmontone with children.jpg,986,800,"(96, 96)"
D:/Thesis/realism_data/Academicism\the prisoner.jpg,350,606,"(96, 96)"
D:/Thesis/realism_data/Academicism\the prodigal son.jpg,774,1024,"(96, 96)"
D:/Thesis/realism_data/Academicism\the prodigal's return.jpg,1677,2220,"(96, 96)"
D:/Thesis/realism_data/Academicism\the professors of the jagiellonian university.jpg,800,674,
D:/Thesis/realism_data/Academicism\the prophet elijah and the widow sareptana.jpg,844,1024,"(0, 0)"
D:/Thesis/realism_data/Academicism\the proposal.jpg,300,441,
D:/Thesis/realism_data/Academicism\the pyrrhic dance.jpg,750,526,"(300, 300)"
D:/Thesis/realism_data/Academicism\the queen of sheba's visit to king solomon.jpg,450,255,
D:/Thesis/realism_data/Academicism\the rape of the sabine women.jpg,977,700,"(96, 96)"
D:/Thesis/realism_data/Academicism\the reading girl.jpg,350,516,"(96, 96)"
D:/Thesis/realism_data/Academicism\the reading.jpg,1791,2603,"(300.0, 300.0)"
D:/Thesis/realism_data/Academicism\the reaper.jpg,350,542,"(96, 96)"
D:/Thesis/realism_data/Academicism\the reaper’s joy.jpg,700,488,"(96, 96)"
"D:/Thesis/realism_data/Academicism\the reception of siamese ambassadors by emperor napoleon iii 1808-73 at the palace of fontainebleau, 27 june 1861.jpg",1366,672,"(96, 96)"
D:/Thesis/realism_data/Academicism\the recital.jpg,900,745,"(300, 300)"
D:/Thesis/realism_data/Academicism\the reconciliation of the montagues and capulets.jpg,2453,1923,"(300, 300)"
D:/Thesis/realism_data/Academicism\the red rose.jpg,1399,2000,"(180, 180)"
D:/Thesis/realism_data/Academicism\the relay.jpg,374,470,"(96, 96)"
D:/Thesis/realism_data/Academicism\the relief of derry.jpg,944,578,"(72, 72)"
D:/Thesis/realism_data/Academicism\the reluctant bride.jpg,900,1103,"(300, 300)"
D:/Thesis/realism_data/Academicism\the reprimand.jpg,794,1000,"(72, 72)"
D:/Thesis/realism_data/Academicism\the rest.jpg,2084,1300,"(72, 72)"
D:/Thesis/realism_data/Academicism\the resurrection of lazarus.jpg,1400,1092,"(300, 300)"
D:/Thesis/realism_data/Academicism\the return from the fishing.jpg,512,695,"(300, 300)"
D:/Thesis/realism_data/Academicism\the return of spring.jpg,1158,2040,"(600, 600)"
D:/Thesis/realism_data/Academicism\the return of ulysses to his home.jpg,1000,866,"(0, 0)"
D:/Thesis/realism_data/Academicism\the return.jpg,800,494,"(600, 600)"
D:/Thesis/realism_data/Academicism\the right hon. sir george halsey perley.jpg,458,768,"(300.0, 300.0)"
D:/Thesis/realism_data/Academicism\the roadside inn.jpg,731,900,"(300, 300)"
D:/Thesis/realism_data/Academicism\the roman baths.jpg,1000,742,"(0, 0)"
D:/Thesis/realism_data/Academicism\the roman forum and the arch of triumph by septimius severus.jpg,640,432,"(96, 96)"
D:/Thesis/realism_data/Academicism\the sack of rome in 410 by the vandals.jpg,2072,3190,"(300, 300)"
D:/Thesis/realism_data/Academicism\the salone of the palazzo barbaro.jpg,1021,800,"(96, 96)"
D:/Thesis/realism_data/Academicism\the sea maiden.jpg,1416,796,"(96, 96)"
D:/Thesis/realism_data/Academicism\the secret.jpg,1928,2626,"(300, 300)"
D:/Thesis/realism_data/Academicism\the serenade.jpg,1000,846,"(72, 72)"
D:/Thesis/realism_data/Academicism\the serious.jpg,318,470,"(72, 72)"
D:/Thesis/realism_data/Academicism\the sermon on the mount.jpg,913,1024,"(300, 300)"
D:/Thesis/realism_data/Academicism\the shawl.jpg,2704,5258,"(350.0, 350.0)"
D:/Thesis/realism_data/Academicism\the shell.jpg,637,942,"(300, 300)"
D:/Thesis/realism_data/Academicism\the shepherdes.jpg,280,429,"(95.9866, 95.9866)"
D:/Thesis/realism_data/Academicism\the shepherdess.jpg,305,470,"(72, 72)"
D:/Thesis/realism_data/Academicism\the shulamite.jpg,825,370,"(300, 300)"
D:/Thesis/realism_data/Academicism\the sick doctor.jpg,792,1000,"(300, 300)"
D:/Thesis/realism_data/Academicism\the siege of paris in 1870.jpg,1280,991,"(72, 72)"
D:/Thesis/realism_data/Academicism\the sign painter.jpg,662,900,"(300, 300)"
D:/Thesis/realism_data/Academicism\the siren.jpg,691,900,
D:/Thesis/realism_data/Academicism\the sketch of christian dirce.jpg,800,427,"(601, 601)"
D:/Thesis/realism_data/Academicism\the slaughter of the innocents.jpg,350,615,"(96, 96)"
D:/Thesis/realism_data/Academicism\the slave market.jpg,800,594,"(300, 300)"
D:/Thesis/realism_data/Academicism\the sleeping angel.jpg,443,615,"(72, 72)"
D:/Thesis/realism_data/Academicism\the sleight of hand in the barn.jpg,1898,1024,"(96, 96)"
D:/Thesis/realism_data/Academicism\the sluggard.jpg,363,480,"(72, 72)"
D:/Thesis/realism_data/Academicism\the snack.jpg,1220,2046,"(500, 500)"
D:/Thesis/realism_data/Academicism\the snake charmer.jpg,4890,5001,
D:/Thesis/realism_data/Academicism\the song of the nightingale.jpg,3284,5176,
D:/Thesis/realism_data/Academicism\the soup.jpg,350,432,"(96, 96)"
D:/Thesis/realism_data/Academicism\the spinner.jpg,1060,1939,"(250, 250)"
D:/Thesis/realism_data/Academicism\the state barge of cardinal richelieu on the rhone.jpg,800,455,"(96, 96)"
"D:/Thesis/realism_data/Academicism\the steering oar, study for the golden fleece.jpg",450,518,"(72, 72)"
D:/Thesis/realism_data/Academicism\the storm.jpg,350,643,"(96, 96)"
D:/Thesis/realism_data/Academicism\the story of the greatest nations.jpg,2100,2878,
D:/Thesis/realism_data/Academicism\the story teller in tétouan.jpg,1128,808,"(96, 96)"
D:/Thesis/realism_data/Academicism\the suckling child.jpg,566,484,"(2835, 2835)"
D:/Thesis/realism_data/Academicism\the suitor.jpg,645,1001,"(350, 350)"
D:/Thesis/realism_data/Academicism\the summer.jpg,281,400,"(95.9866, 95.9866)"
D:/Thesis/realism_data/Academicism\the summoning of neptune.jpg,350,457,"(96, 96)"
D:/Thesis/realism_data/Academicism\the supper at emmaus.jpg,646,900,"(180, 180)"
D:/Thesis/realism_data/Academicism\the sweet tooth.jpg,3199,4273,"(300.0, 300.0)"
D:/Thesis/realism_data/Academicism\the syracusan bride.jpg,3096,1022,"(266, 266)"
D:/Thesis/realism_data/Academicism\the tambourine player in repose.jpg,1600,1233,"(72, 72)"
D:/Thesis/realism_data/Academicism\the tarantella.jpg,753,993,"(600, 600)"
D:/Thesis/realism_data/Academicism\the taste of the fields.jpg,350,503,"(96, 96)"
D:/Thesis/realism_data/Academicism\the temptation of saint anthony.jpg,549,474,"(72, 72)"
D:/Thesis/realism_data/Academicism\the temptation of st. jerome.jpg,736,301,"(300, 300)"
D:/Thesis/realism_data/Academicism\the thank offering.jpg,1947,2733,"(300, 300)"
D:/Thesis/realism_data/Academicism\the thespians.jpg,2000,1424,"(0, 0)"
D:/Thesis/realism_data/Academicism\the ticket.jpg,1176,1600,"(180, 180)"
D:/Thesis/realism_data/Academicism\the tired model.jpg,618,800,"(72, 72)"
D:/Thesis/realism_data/Academicism\the toilet of venus.jpg,1000,601,
D:/Thesis/realism_data/Academicism\the toilet.jpg,477,800,"(96, 96)"
D:/Thesis/realism_data/Academicism\the trial of constance de beverly.jpg,2100,1289,"(300, 300)"
D:/Thesis/realism_data/Academicism\the triumph of art.jpg,4670,2989,"(72, 72)"
D:/Thesis/realism_data/Academicism\the trojan horse.jpg,922,582,"(150.01239999999999, 150.01239999999999)"
D:/Thesis/realism_data/Academicism\the truth.jpg,1029,2501,"(300, 300)"
D:/Thesis/realism_data/Academicism\the tulip folly.jpg,811,525,"(125, 125)"
D:/Thesis/realism_data/Academicism\the turkey tender.jpg,563,453,"(72, 72)"
D:/Thesis/realism_data/Academicism\the turkish guard a turkish warrior.jpg,450,852,"(72, 72)"
D:/Thesis/realism_data/Academicism\the turkish soldier.jpg,1473,2000,
D:/Thesis/realism_data/Academicism\the two caryatids.jpg,418,500,"(96, 96)"
D:/Thesis/realism_data/Academicism\the two finds of gallus.jpg,350,500,"(96, 96)"
D:/Thesis/realism_data/Academicism\the two friends.jpg,900,670,"(180, 180)"
D:/Thesis/realism_data/Academicism\the two majesties.jpg,2000,1092,"(300, 300)"
D:/Thesis/realism_data/Academicism\the unfulfilled wish.jpg,531,951,"(350, 350)"
D:/Thesis/realism_data/Academicism\the unseen suitor.jpg,745,1019,"(0, 0)"
D:/Thesis/realism_data/Academicism\the veil.jpg,681,971,"(350, 350)"
D:/Thesis/realism_data/Academicism\the vendors of legumes.jpg,695,600,"(96, 96)"
D:/Thesis/realism_data/Academicism\the venetians.jpg,637,900,"(72, 72)"
"D:/Thesis/realism_data/Academicism\the villa malta, rome.jpg",750,489,"(96, 96)"
D:/Thesis/realism_data/Academicism\the vintage morn.jpg,1400,1021,"(100, 100)"
D:/Thesis/realism_data/Academicism\the violinist.jpg,1769,2481,"(72, 72)"
D:/Thesis/realism_data/Academicism\the virgin the infant jesus and st. john.jpg,378,570,"(300, 300)"
D:/Thesis/realism_data/Academicism\the virgin with angels.jpg,632,900,"(300, 300)"
"D:/Thesis/realism_data/Academicism\the virgin, christ's disciples and the women, following him, watching from afar, to be crucified.jpg",588,398,"(0, 0)"
"D:/Thesis/realism_data/Academicism\the virgin, jesus and saint john baptist.jpg",758,1290,"(300, 300)"
D:/Thesis/realism_data/Academicism\the vision of the heart of jesus of blessed marguerite marie alacoque.jpg,280,549,"(96, 96)"
D:/Thesis/realism_data/Academicism\the visit of the queen of sheba to king solomon.jpg,2300,1517,"(96, 96)"
D:/Thesis/realism_data/Academicism\the wasp's nest.jpg,350,501,"(96, 96)"
D:/Thesis/realism_data/Academicism\the water girl young girl going to the spring.jpg,1800,4020,"(900, 900)"
D:/Thesis/realism_data/Academicism\the watercarrier.jpg,1166,2000,"(0, 0)"
D:/Thesis/realism_data/Academicism\the wave.jpg,1505,2000,"(180, 180)"
D:/Thesis/realism_data/Academicism\the wedding.jpg,1000,519,"(72, 72)"
D:/Thesis/realism_data/Academicism\the wheelbarrow.jpg,383,576,"(72.0, 72.0)"
D:/Thesis/realism_data/Academicism\the white feather fan.jpg,487,700,"(72, 72)"
D:/Thesis/realism_data/Academicism\the white slave.jpg,1154,1476,"(200, 200)"
D:/Thesis/realism_data/Academicism\the widow of the chapel master.jpg,599,420,"(300, 300)"
D:/Thesis/realism_data/Academicism\the widow.jpg,4256,2480,"(72, 72)"
D:/Thesis/realism_data/Academicism\the witch.jpg,4154,2960,"(72, 72)"
D:/Thesis/realism_data/Academicism\the worry.jpg,490,599,"(72, 72)"
D:/Thesis/realism_data/Academicism\the wrath of the bishop.jpg,691,910,"(350, 350)"
D:/Thesis/realism_data/Academicism\the wreck or the italian.jpg,1750,958,"(300, 300)"
D:/Thesis/realism_data/Academicism\the yellow butterfly.jpg,781,1024,"(96, 96)"
D:/Thesis/realism_data/Academicism\the young biologist.jpg,855,1024,"(72, 72)"
D:/Thesis/realism_data/Academicism\the young botanist.jpg,614,800,"(72, 72)"
D:/Thesis/realism_data/Academicism\the young comtessa with an ermine scarf on new year's eve.jpg,563,862,"(72, 72)"
D:/Thesis/realism_data/Academicism\the young gleaner.jpg,594,795,"(0, 0)"
D:/Thesis/realism_data/Academicism\the young shepherdess.jpg,1376,3000,"(48, 48)"
D:/Thesis/realism_data/Academicism\the young street vendor.jpg,350,473,"(96, 96)"
D:/Thesis/realism_data/Academicism\the young suitor.jpg,3200,2187,"(300, 300)"
D:/Thesis/realism_data/Academicism\the young woman with the child.jpg,582,780,"(72, 72)"
D:/Thesis/realism_data/Academicism\the youth of bacchus.jpg,2562,1404,"(600, 600)"
D:/Thesis/realism_data/Academicism\theatrical rehearsal in the house of an ancient roman poet.jpg,800,496,"(72, 72)"
D:/Thesis/realism_data/Academicism\there comes papa.jpg,491,689,"(96, 96)"
D:/Thesis/realism_data/Academicism\thesmophoria.jpg,2682,1326,"(96, 96)"
D:/Thesis/realism_data/Academicism\the bird.jpg,750,944,"(300, 300)"
D:/Thesis/realism_data/Academicism\the chilly.jpg,524,750,"(180, 180)"
D:/Thesis/realism_data/Academicism\the crab.jpg,1534,1991,"(500, 500)"
D:/Thesis/realism_data/Academicism\the dressmaker.jpg,1391,2291,"(600, 600)"
D:/Thesis/realism_data/Academicism\the elder sister.jpg,1700,2646,"(600, 600)"
D:/Thesis/realism_data/Academicism\the hard lesson.jpg,1598,2412,"(600, 600)"
D:/Thesis/realism_data/Academicism\the holy women at the tomb.jpg,541,864,
D:/Thesis/realism_data/Academicism\the italian tambourine.jpg,1648,2000,"(600, 600)"
D:/Thesis/realism_data/Academicism\the kiss.jpg,2045,2754,"(300, 300)"
D:/Thesis/realism_data/Academicism\the knitter.jpg,533,1000,"(500, 500)"
D:/Thesis/realism_data/Academicism\the madonna of the lilies.jpg,1046,1532,
D:/Thesis/realism_data/Academicism\the return of the market.jpg,1992,2421,"(300, 300)"
D:/Thesis/realism_data/Academicism\the two bathers.jpg,1383,2201,"(500, 500)"
D:/Thesis/realism_data/Academicism\the two sisters.jpg,571,1000,"(300, 300)"
D:/Thesis/realism_data/Academicism\the virgin lamb.jpg,855,855,"(72, 72)"
D:/Thesis/realism_data/Academicism\the younger brother.jpg,1809,2517,"(600, 600)"
D:/Thesis/realism_data/Academicism\thinking naked boy.jpg,904,1280,"(300, 300)"
D:/Thesis/realism_data/Academicism\thirst.jpg,1818,2424,"(600, 600)"
D:/Thesis/realism_data/Academicism\this is an image of hm king george v of the united kingdom. he is shown wearing his robes as sovereign head of the most venerable of the hospital of s.jpg,672,944,"(96, 96)"
D:/Thesis/realism_data/Academicism\this white-haired woman became chimène again for one hour.jpg,1950,2371,"(300, 300)"
D:/Thesis/realism_data/Academicism\thomas bugeaud.jpg,1023,1586,"(72, 72)"
D:/Thesis/realism_data/Academicism\thorns and roses.jpg,2118,3000,
D:/Thesis/realism_data/Academicism\three fellahin.jpg,600,447,
D:/Thesis/realism_data/Academicism\three kings on their journey to bethlehem.jpg,800,541,"(300, 300)"
D:/Thesis/realism_data/Academicism\three nude boys.jpg,500,375,"(0, 0)"
D:/Thesis/realism_data/Academicism\three pilgrim announce abraham the birth of isaac.jpg,1024,748,"(0, 0)"
D:/Thesis/realism_data/Academicism\three quarter male bust.jpg,383,411,"(72, 72)"
D:/Thesis/realism_data/Academicism\three quarter male nude with disk.jpg,953,1398,"(300, 300)"
D:/Thesis/realism_data/Academicism\three quarter male nude.jpg,1088,1350,"(300, 300)"
D:/Thesis/realism_data/Academicism\thémistocle se réfugie chez admète.jpg,784,597,"(96, 96)"
D:/Thesis/realism_data/Academicism\tigerjagd.jpg,1141,1200,"(75, 75)"
D:/Thesis/realism_data/Academicism\timon of athens.jpg,624,493,"(72, 72)"
D:/Thesis/realism_data/Academicism\tirsi e clori.jpg,460,373,"(72, 72)"
D:/Thesis/realism_data/Academicism\tmolos.jpg,532,650,"(72, 72)"
D:/Thesis/realism_data/Academicism\to america [emigrants].jpg,850,615,"(72, 72)"
D:/Thesis/realism_data/Academicism\tobias receives his father's blessing.jpg,1148,1480,"(72.009, 72.009)"
D:/Thesis/realism_data/Academicism\toledo's gates.jpg,4034,5245,
D:/Thesis/realism_data/Academicism\toll if you please.jpg,593,800,"(72, 72)"
"D:/Thesis/realism_data/Academicism\tommaso gargallo, sicilian poet and scholar.jpg",752,700,
D:/Thesis/realism_data/Academicism\topaz.jpg,466,1000,"(200, 200)"
D:/Thesis/realism_data/Academicism\tough medicine.jpg,564,734,
D:/Thesis/realism_data/Academicism\trackers.jpg,500,317,"(72, 72)"
D:/Thesis/realism_data/Academicism\trade.jpg,2500,3500,"(72, 72)"
D:/Thesis/realism_data/Academicism\transfiguration of jesus.jpg,734,912,"(0, 0)"
D:/Thesis/realism_data/Academicism\transformation.jpg,1024,676,"(0, 0)"
D:/Thesis/realism_data/Academicism\trial of strength satyr boy with billy goat in landscape.jpg,700,543,"(72, 72)"
D:/Thesis/realism_data/Academicism\tristan and isolde.jpg,1264,800,"(96, 96)"
D:/Thesis/realism_data/Academicism\triton.jpg,480,320,"(1200, 1200)"
D:/Thesis/realism_data/Academicism\triumphant neptune.jpg,4672,1953,"(300, 300)"
D:/Thesis/realism_data/Academicism\truth leaving the well.jpg,555,894,"(72, 72)"
D:/Thesis/realism_data/Academicism\turkish and arab horsemen.jpg,350,416,"(96, 96)"
D:/Thesis/realism_data/Academicism\turkish water seller.jpg,395,550,"(72, 72)"
D:/Thesis/realism_data/Academicism\twilight or dusk or evening mood.jpg,800,1541,"(300, 300)"
D:/Thesis/realism_data/Academicism\two beggars.jpg,1178,1600,"(72, 72)"
D:/Thesis/realism_data/Academicism\two boys presented to diana with the three graces beyond.jpg,1985,1470,"(72, 72)"
D:/Thesis/realism_data/Academicism\two figures by a statue of sphinx study.jpg,507,771,"(600, 600)"
D:/Thesis/realism_data/Academicism\two girls singing.jpg,750,585,"(96, 96)"
D:/Thesis/realism_data/Academicism\two greek women at a fountain.jpg,439,600,"(95.9866, 95.9866)"
D:/Thesis/realism_data/Academicism\two roman busts.jpg,2136,1692,"(72, 72)"
D:/Thesis/realism_data/Academicism\two sisters.jpg,1050,2029,
D:/Thesis/realism_data/Academicism\two still lives.jpg,483,600,"(95.9866, 95.9866)"
D:/Thesis/realism_data/Academicism\two young girls.jpg,1200,800,"(96, 96)"
D:/Thesis/realism_data/Academicism\tzigane gipsy woman.jpg,550,707,"(0, 0)"
D:/Thesis/realism_data/Academicism\táborozó huszártisztek.jpg,750,452,"(72, 72)"
D:/Thesis/realism_data/Academicism\ulysse et télémaque.jpg,521,411,"(96, 96)"
D:/Thesis/realism_data/Academicism\ulysses and nausicaa.jpg,564,418,"(72, 72)"
D:/Thesis/realism_data/Academicism\ulysses and the sirens.jpg,2074,1704,"(72, 72)"
D:/Thesis/realism_data/Academicism\unconscious sleeper.jpg,808,1000,"(72, 72)"
D:/Thesis/realism_data/Academicism\under the cedar.jpg,2248,1624,"(72, 72)"
D:/Thesis/realism_data/Academicism\une beauté à la source.jpg,509,700,
D:/Thesis/realism_data/Academicism\une nymphe du ruisseau.jpg,913,1337,"(41, 41)"
D:/Thesis/realism_data/Academicism\une scène du déluge.jpg,385,493,"(300, 300)"
